GridLat,GridLon,Total_Crimes,LAT,LON
34.24,-118.55,129,34.2375511627907,-118.55151627906977
34.24,-118.54,300,34.240397,-118.537936
34.24,-118.53,85,34.23972823529412,-118.5324105882353
34.24,-118.52,92,34.24164130434782,-118.5217902173913
34.24,-118.51,38,34.23984473684211,-118.51026052631579
34.24,-118.5,89,34.2400202247191,-118.50086741573034
34.24,-118.49,113,34.239643362831856,-118.4892371681416
34.24,-118.48,98,34.238712244897954,-118.4794612244898
34.24,-118.47,336,34.240059226190475,-118.46842648809525
34.24,-118.46,202,34.23918465346535,-118.46035346534653
34.24,-118.45,416,34.239149519230764,-118.449415625
34.24,-118.44,117,34.24018888888889,-118.44048205128205
34.24,-118.43,120,34.24012583333333,-118.42969416666666
34.24,-118.42,121,34.240558677685954,-118.42029669421488
34.24,-118.41,105,34.23983619047619,-118.41235238095238
34.24,-118.4,92,34.23784673913043,-118.39787717391305
34.24,-118.39,113,34.23980707964602,-118.3920831858407
34.24,-118.38,4,34.24035,-118.3793
34.24,-118.37,85,34.23947647058824,-118.36990117647059
34.24,-118.36,8,34.2357625,-118.35963749999999
34.24,-118.35,1,34.2361,-118.3527
34.24,-118.34,16,34.2416125,-118.34146875
34.24,-118.32,3,34.237233333333336,-118.32130000000001
34.24,-118.31,1,34.2361,-118.3106
34.24,-118.3,3,34.2351,-118.301
34.24,-118.29,15,34.24008666666667,-118.29068000000001
34.24,-118.28,18,34.24018888888889,-118.2804388888889
34.24,-118.27,39,34.24249230769231,-118.27053846153846
34.25,-118.62,20,34.250025,-118.61964499999999
34.25,-118.61,96,34.25077395833333,-118.60723333333334
34.25,-118.6,107,34.250534579439254,-118.60092523364484
34.25,-118.59,245,34.2513718367347,-118.59041632653062
34.25,-118.58,140,34.24958,-118.58037785714285
34.25,-118.57,36,34.25085833333333,-118.57119444444444
34.25,-118.56,39,34.24984615384615,-118.56107692307691
34.25,-118.55,42,34.2503,-118.54924761904762
34.25,-118.54,120,34.2505225,-118.53767583333334
34.25,-118.53,31,34.25010645161291,-118.52955483870969
34.25,-118.52,172,34.24978023255814,-118.5209273255814
34.25,-118.51,89,34.25173258426966,-118.51098988764045
34.25,-118.5,84,34.250875,-118.49998928571428
34.25,-118.49,73,34.25085068493151,-118.48991506849316
34.25,-118.48,79,34.251256962025316,-118.48103164556963
34.25,-118.47,147,34.250697959183675,-118.46883469387754
34.25,-118.46,41,34.25029512195122,-118.45970243902438
34.25,-118.45,167,34.24854011976048,-118.44974371257484
34.25,-118.44,137,34.250174452554745,-118.44014598540146
34.25,-118.43,130,34.25076307692307,-118.43023692307692
34.25,-118.42,276,34.24860217391304,-118.41975797101449
34.25,-118.41,167,34.251136526946105,-118.40908263473054
34.25,-118.4,51,34.24993725490196,-118.40249607843137
34.25,-118.39,7,34.25012857142857,-118.38789999999999
34.25,-118.38,39,34.24825641025641,-118.38084871794872
34.25,-118.37,28,34.25108214285714,-118.37208571428572
34.25,-118.36,19,34.24805263157894,-118.36097368421052
34.25,-118.35,6,34.250949999999996,-118.35075
34.25,-118.34,4,34.25065,-118.34417499999999
34.25,-118.32,21,34.25395238095238,-118.31756666666668
34.25,-118.31,31,34.2533064516129,-118.3109
34.25,-118.3,40,34.253564999999995,-118.29802500000001
34.25,-118.29,217,34.251783410138245,-118.29014884792626
34.25,-118.28,169,34.25025798816568,-118.28049467455622
34.25,-118.27,49,34.25020408163265,-118.27101224489796
34.26,-118.62,1,34.2567,-118.6172
34.26,-118.61,57,34.25978596491228,-118.60888596491229
34.26,-118.6,220,34.258995909090906,-118.59974
34.26,-118.59,123,34.25819593495935,-118.58970650406505
34.26,-118.58,89,34.258775280898874,-118.5803797752809
34.26,-118.57,38,34.25767894736842,-118.57042105263159
34.26,-118.56,30,34.259919999999994,-118.56016
34.26,-118.55,45,34.260535555555556,-118.55013333333333
34.26,-118.54,55,34.25839090909091,-118.53728181818182
34.26,-118.53,185,34.259971891891894,-118.52977783783784
34.26,-118.52,127,34.26073070866142,-118.51926220472441
34.26,-118.51,72,34.26213333333333,-118.50877777777777
34.26,-118.5,228,34.26102236842105,-118.49950175438596
34.26,-118.49,97,34.26015979381444,-118.49059587628865
34.26,-118.48,137,34.2599197080292,-118.48106131386861
34.26,-118.47,280,34.25869142857143,-118.46813250000001
34.26,-118.46,78,34.25939743589744,-118.46090897435897
34.26,-118.45,77,34.26187792207792,-118.45115194805194
34.26,-118.44,143,34.260149650349646,-118.43782867132866
34.26,-118.43,198,34.260303535353536,-118.43098333333333
34.26,-118.42,174,34.25980747126437,-118.42046264367818
34.26,-118.41,93,34.260688172043004,-118.40970107526883
34.26,-118.4,179,34.26061955307262,-118.40006145251397
34.26,-118.39,19,34.25581052631579,-118.39307368421053
34.26,-118.38,1,34.2551,-118.3781
34.26,-118.37,8,34.26095,-118.3686
34.26,-118.36,14,34.257464285714285,-118.35832142857143
34.26,-118.35,12,34.261808333333335,-118.34841666666667
34.26,-118.34,50,34.263536,-118.33848599999999
34.26,-118.33,28,34.261225,-118.32798214285715
34.26,-118.32,165,34.26005151515152,-118.31944363636364
34.26,-118.31,142,34.261295070422534,-118.30933591549295
34.26,-118.3,157,34.25907070063695,-118.29988726114648
34.26,-118.29,108,34.25877777777777,-118.29011203703703
34.26,-118.28,26,34.25857307692308,-118.28254615384616
34.26,-118.27,1,34.256,-118.2673
34.27,-118.62,15,34.26705333333334,-118.61592666666667
34.27,-118.61,3,34.2714,-118.61099999999999
34.27,-118.6,21,34.267633333333336,-118.59898095238094
34.27,-118.59,25,34.269031999999996,-118.590728
34.27,-118.58,73,34.268223287671226,-118.58090136986301
34.27,-118.57,4,34.271125,-118.56855
34.27,-118.56,73,34.27281095890411,-118.56086712328768
34.27,-118.55,35,34.26938857142857,-118.5496942857143
34.27,-118.54,35,34.27027428571429,-118.53915428571428
34.27,-118.53,65,34.26984,-118.53176769230768
34.27,-118.52,75,34.2689,-118.52019333333332
34.27,-118.51,143,34.26879160839161,-118.51201748251748
34.27,-118.5,116,34.26993448275862,-118.49923275862069
34.27,-118.49,61,34.270609836065574,-118.49074590163934
34.27,-118.48,74,34.27036486486487,-118.47945675675675
34.27,-118.47,112,34.27100446428572,-118.46921785714287
34.27,-118.46,64,34.2689421875,-118.459525
34.27,-118.45,96,34.271387499999996,-118.44943229166667
34.27,-118.44,93,34.27088494623656,-118.44001182795698
34.27,-118.43,237,34.27044303797469,-118.42923375527427
34.27,-118.42,358,34.26958463687151,-118.41871536312848
34.27,-118.41,128,34.27098359375,-118.41082578125
34.27,-118.4,103,34.27073689320389,-118.4006718446602
34.27,-118.39,45,34.27326222222222,-118.39217333333333
34.27,-118.38,6,34.27025,-118.38303333333333
34.27,-118.37,7,34.27227142857143,-118.36872857142858
34.27,-118.36,8,34.272675,-118.3594125
34.27,-118.35,10,34.27202,-118.35022
34.27,-118.34,4,34.26935,-118.3401
34.27,-118.32,53,34.27037169811321,-118.32205660377358
34.27,-118.31,70,34.26787,-118.31076285714285
34.27,-118.3,42,34.26858095238096,-118.30142857142857
34.27,-118.29,12,34.268025,-118.29156666666667
34.27,-118.27,9,34.2714,-118.2702
34.28,-118.61,6,34.2756,-118.61234999999999
34.28,-118.6,4,34.2758,-118.605
34.28,-118.59,11,34.27958181818182,-118.58650909090908
34.28,-118.58,51,34.279276470588236,-118.57895686274509
34.28,-118.57,100,34.275803,-118.567957
34.28,-118.56,32,34.279525,-118.5592625
34.28,-118.55,58,34.27878275862069,-118.55038275862069
34.28,-118.54,40,34.279385000000005,-118.53948749999999
34.28,-118.53,38,34.27847105263157,-118.53155263157893
34.28,-118.52,29,34.28007241379311,-118.51902758620689
34.28,-118.51,140,34.27661142857143,-118.51314714285714
34.28,-118.5,59,34.28051355932204,-118.50121864406779
34.28,-118.49,57,34.2791298245614,-118.49000350877192
34.28,-118.48,56,34.27799821428572,-118.48027142857143
34.28,-118.47,79,34.279869620253166,-118.47183164556962
34.28,-118.46,83,34.28024096385543,-118.46042289156625
34.28,-118.45,66,34.27843333333333,-118.45090757575758
34.28,-118.44,25,34.276704,-118.436996
34.28,-118.43,61,34.27882786885246,-118.4274524590164
34.28,-118.42,159,34.28019937106918,-118.4199534591195
34.28,-118.41,267,34.27912846441947,-118.40815393258427
34.28,-118.4,123,34.27938048780488,-118.40126585365854
34.28,-118.39,120,34.27960083333333,-118.3896325
34.28,-118.38,67,34.27845373134328,-118.37918358208954
34.28,-118.37,11,34.278045454545456,-118.3696090909091
34.28,-118.36,14,34.277457142857145,-118.35837857142857
34.28,-118.35,18,34.276872222222224,-118.35132222222222
34.28,-118.31,1,34.2755,-118.3106
34.28,-118.3,7,34.2796,-118.30460000000001
34.28,-118.29,4,34.276375,-118.293725
34.29,-118.59,6,34.293683333333334,-118.58678333333334
34.29,-118.58,45,34.288488888888885,-118.57922888888889
34.29,-118.57,11,34.29048181818182,-118.57068181818181
34.29,-118.56,28,34.28950357142857,-118.55958571428572
34.29,-118.55,36,34.291288888888886,-118.54837222222221
34.29,-118.54,32,34.28948125,-118.54053125
34.29,-118.53,27,34.28946666666667,-118.53063703703704
34.29,-118.52,26,34.291369230769234,-118.52001923076924
34.29,-118.51,46,34.290047826086955,-118.5086804347826
34.29,-118.5,37,34.290037837837836,-118.50165135135134
34.29,-118.49,26,34.288480769230766,-118.48963846153846
34.29,-118.48,2,34.2866,-118.485
34.29,-118.47,2,34.2906,-118.4683
34.29,-118.46,61,34.29140327868852,-118.4592180327869
34.29,-118.45,165,34.29177151515152,-118.45121818181819
34.29,-118.42,64,34.287228125,-118.41761875
34.29,-118.41,55,34.28861818181818,-118.41192181818182
34.29,-118.4,23,34.28624347826087,-118.40037826086957
34.29,-118.39,17,34.2864705882353,-118.39273529411764
34.29,-118.29,1,34.2883,-118.2908
34.3,-118.59,3,34.29746666666667,-118.58643333333333
34.3,-118.58,17,34.29763529411765,-118.58191764705882
34.3,-118.57,3,34.2956,-118.57176666666668
34.3,-118.56,4,34.29655,-118.56235
34.3,-118.55,7,34.295785714285714,-118.54731428571428
34.3,-118.54,6,34.29685,-118.54293333333334
34.3,-118.53,4,34.298125,-118.52715
34.3,-118.52,19,34.2995947368421,-118.51912105263158
34.3,-118.51,42,34.30058333333333,-118.50969761904761
34.3,-118.5,18,34.30020555555555,-118.50105555555557
34.3,-118.49,9,34.2954,-118.4886
34.3,-118.48,32,34.302953125,-118.47746562500001
34.3,-118.47,84,34.301904761904765,-118.47070476190476
34.3,-118.46,123,34.29896097560976,-118.4592406504065
34.3,-118.45,146,34.29991164383562,-118.44973150684933
34.3,-118.44,84,34.30083809523809,-118.44049166666666
34.3,-118.43,47,34.30380425531915,-118.43027659574469
34.3,-118.42,94,34.29945957446808,-118.42041276595745
34.3,-118.41,62,34.29840322580645,-118.41067903225806
34.31,-118.52,8,34.3101125,-118.5186625
34.31,-118.51,21,34.30807619047619,-118.50788571428572
34.31,-118.5,18,34.30889444444445,-118.50327222222222
34.31,-118.49,8,34.31425,-118.4862
34.31,-118.48,32,34.311140625,-118.476878125
34.31,-118.47,100,34.309294,-118.471138
34.31,-118.46,97,34.30897525773196,-118.45955773195877
34.31,-118.45,73,34.30948082191781,-118.45024657534248
34.31,-118.44,228,34.309433771929825,-118.43914561403508
34.31,-118.43,208,34.308789423076924,-118.43014375
34.31,-118.42,57,34.30935789473684,-118.42051403508772
34.31,-118.41,21,34.308,-118.41202857142856
34.32,-118.5,14,34.32243571428571,-118.49604285714285
34.32,-118.49,48,34.32083125,-118.49126458333332
34.32,-118.48,62,34.31887258064516,-118.47915322580644
34.32,-118.47,50,34.319706000000004,-118.470218
34.32,-118.46,99,34.320433333333334,-118.46065555555556
34.32,-118.45,70,34.320234285714285,-118.45008714285716
34.32,-118.44,113,34.32086725663717,-118.43995221238937
34.32,-118.43,126,34.31729047619048,-118.43171507936508
34.32,-118.42,58,34.319744827586206,-118.42065172413793
34.32,-118.41,34,34.32107647058824,-118.40909411764706
34.32,-118.4,20,34.31845,-118.40136
34.33,-118.5,4,34.3304,-118.504625
34.33,-118.49,22,34.32608636363636,-118.48906818181818
34.33,-118.48,4,34.32535,-118.480625
34.33,-118.45,10,34.32613,-118.45093999999999
34.33,-118.44,12,34.326366666666665,-118.43764166666666
34.33,-118.43,17,34.326435294117644,-118.42997647058824
34.33,-118.42,4,34.326975,-118.42262500000001
34.33,-118.41,6,34.32685,-118.40826666666668
